id,name,code,supplier_code,sale_price,total_base_price,total_sale_price,vat,currency,quantity,brand,category,category_id,category_path,model,url,image,variant1,variant2,subproduct_code,subproduct_id,personalization_id
21785,Hot Wheels Pultlu 304-1042,T21785,033477,26,26,26,0,TL,8,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-pultlu-304-1042,https://www.supertoys.az/hot-wheels-pultlu-304-1042-pultlu-masinlar-26681-21-O.jpg,,,,0,
21784,Dəmir Mercedes (190-4),T21784,034415,25,25,25,0,TL,0,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-mercedes-190-4,https://www.supertoys.az/demir-mercedes-190-4-dmir-masinlar-26679-21-O.jpg,,,,0,
21783,Toystory Buzz (355-33) ,T21783,036666,12,12,12,0,TL,19,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,toystory-buzz-355-33,https://www.supertoys.az/toystory-buzz-355-33-qhrmanlar-26678-21-O.jpg,,,,0,
21782,Həkim Seti 008-965,T21782,033665,25,25,25,0,TL,0,,Həkim dəstləri,261,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,hekim-seti-008-965,https://www.supertoys.az/hekim-seti-008-965-hkim-dstlri-26677-21-O.jpg,,,,0,
21781,Avtomat Fast BH118,T21781,033124,25,25,25,0,TL,1,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-fast-bh118,https://www.supertoys.az/avtomat-fast-bh118-avtomat-26676-21-O.jpg,,,,0,
21780,Pultlu Maşın (355-62) ,T21780,036665,10,10.5,10,0,TL,2,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-355-62,https://www.supertoys.az/pultlu-masin-355-62-pultlu-masinlar-26674-21-O.jpg,,,,0,
21779,Kukla Sofia 66001-B,T21779,034842,25,29,25,0,TL,17,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001-b,https://www.supertoys.az/kukla-sofia-66001-b-barbie-dolls-26675-21-O.jpg,,,,0,
21778,Kukla Sofia 66001M,T21778,034856,25,29,25,0,TL,5,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001m-174367752221778,https://www.supertoys.az/kukla-sofia-66001m-174367752221778-barbie-dolls-26673-21-O.jpg,,,,0,
21777,Pultlu Maşın (355-61) ,T21777,036664,10,10.5,10,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-355-61,https://www.supertoys.az/pultlu-masin-355-61-pultlu-masinlar-26672-21-O.jpg,,,,0,
21776,Pultlu Maşın 536-1,T21776,036619,14,14,14,0,TL,4,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-536-1,https://www.supertoys.az/pultlu-masin-536-1-pultlu-masinlar-26671-21-O.jpg,,,,0,
21775,Kosmik Təyyarə (370-25),T21775,036617,25,25,25,0,TL,0,,Təyyarələr,240,Supertoys > Kataloq > Oyuncaqlar > Gəmilər və Təyyarələr >,,kosmik-teyyare-370-25,https://www.supertoys.az/kosmik-teyyare-370-25-tyyarlr-26670-21-O.jpg,,,,0,
21774,Pultlu Kamaz (370-7),T21774,036615,17,17,17,0,TL,3,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-kamaz-370-7,https://www.supertoys.az/pultlu-kamaz-370-7-pultlu-masinlar-26669-21-O.jpg,,,,0,
21773,Pultlu Maşın (370-9) ,T21773,036602,35,35,35,0,TL,2,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-370-9,https://www.supertoys.az/pultlu-masin-370-9-pultlu-masinlar-26668-21-O.jpg,,,,0,
21772,Su Atan Pultlu Maşın (370-17) ,T21772,036601,29,29,29,0,TL,2,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,su-atan-pultlu-masin-370-17,https://www.supertoys.az/su-atan-pultlu-masin-370-17-pultlu-masinlar-26667-21-O.jpg,,,,0,
21771,Tüstülü Pultlu Maşın (370-18) ,T21771,036600,29,29,29,0,TL,5,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-370-18,https://www.supertoys.az/pultlu-masin-370-18-pultlu-masinlar-26666-21-O.jpg,,,,0,
21770,Dəmir Maşın (353-44) ,T21770,036945,29,29,29,0,TL,9,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-353-44,https://www.supertoys.az/demir-masin-353-44-dmir-masinlar-26665-21-O.jpg,,,,0,
21769,Kukla Sofia 66001,T21769,034843,25,29,25,0,TL,38,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001-174358828221769,https://www.supertoys.az/kukla-sofia-66001-174358828221769-barbie-dolls-26664-21-O.jpg,,,,0,
21768,Kukla Sofia Həkim 66001JB1,T21768,034847,25,29,25,0,TL,27,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-hekim-66001jb1,https://www.supertoys.az/kukla-sofia-hekim-66001jb1-barbie-dolls-26663-21-O.jpg,,,,0,
21767,Kukla Sofia 66001M,T21767,034845,25,29,25,0,TL,40,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001m-174358794521767,https://www.supertoys.az/kukla-sofia-66001m-174358794521767-barbie-dolls-26662-21-O.jpg,,,,0,
21766,Kukla Sofia 66001,T21766,034844,25,29,25,0,TL,46,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001-174358211821766,https://www.supertoys.az/kukla-sofia-66001-174358211821766-barbie-dolls-26661-21-O.jpg,,,,0,
21765,Kukla Aşbaz 66001J,T21765,034848,25,29,25,0,TL,57,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-asbaz-66001j,https://www.supertoys.az/kukla-asbaz-66001j-barbie-dolls-26660-21-O.jpg,,,,0,
21764,Dəmir Maşın (353-17) ,T21764,036943,55,56,55,0,TL,4,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-353-17,https://www.supertoys.az/demir-masin-353-17-dmir-masinlar-26658-21-O.jpg,,,,0,
21762,Dəmir Maşın (353-25) ,T21762,036942,15,15,15,0,TL,8,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-353-25,https://www.supertoys.az/demir-masin-353-25-dmir-masinlar-26655-21-O.jpg,,,,0,
21761,Dəmir Tır (353-12) ,T21761,036941,14,14,14,0,TL,14,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-tir-353-12,https://www.supertoys.az/demir-tir-353-12-dmir-masinlar-26654-21-O.jpg,,,,0,
21757,Yanğınsöndürən 69078,T21757,034135,25,25,25,0,TL,9,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,yanginsonduren-69078,https://www.supertoys.az/yanginsonduren-69078-sad-masinlar-26650-21-O.jpg,,,,0,
21756,Dəmir Tır (353-14) ,T21756,036938,16,16,16,0,TL,1,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-tir-353-14,https://www.supertoys.az/demir-tir-353-14-dmir-masinlar-26649-21-O.jpg,,,,0,
21755,Avtomat Fast BH115,T21755,033123,25,25,25,0,TL,3,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-fast-bh115,https://www.supertoys.az/avtomat-fast-bh115-avtomat-26648-21-O.jpg,,,,0,
21754,Dəmir Tır (353-15) ,T21754,036937,17,17,17,0,TL,21,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-tir-353-15,https://www.supertoys.az/demir-tir-353-15-dmir-masinlar-26647-21-O.jpg,,,,0,
21753,Hot Wheels Park 304-1046,T21753,033486,24,24,24,0,TL,57,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-park-304-1046,https://www.supertoys.az/hot-wheels-park-304-1046-yaris-halqalari-26646-21-O.jpg,,,,0,
21752,Dəmir Tır (353-16) ,T21752,036936,16,16,16,0,TL,0,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-tir-353-16,https://www.supertoys.az/demir-tir-353-16-dmir-masinlar-26645-21-O.jpg,,,,0,
21751,Hulk 305,T21751,034791,22.5,24,22.5,0,TL,25,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,hulk-305,https://www.supertoys.az/hulk-305-qhrmanlar-26644-21-O.jpg,,,,0,
21750,Kamaz (353-6) ,T21750,036935,10,10,10,0,TL,68,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,kamaz-353-6,https://www.supertoys.az/kamaz-353-6-sad-masinlar-26643-21-O.jpg,,,,0,
21748,Hot Wheels Park 304-1047,T21748,033487,23,23,23,0,TL,9,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-park-304-1047,https://www.supertoys.az/hot-wheels-park-304-1047-yaris-halqalari-26641-21-O.jpg,,,,0,
21746,Kosmik Stansiya (263-1),T21746,033995,22,22,22,0,TL,1,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,kosmik-stansiya-263-1,https://www.supertoys.az/kosmik-stansiya-263-1-digr-pes-oyuncaqlari-26639-21-O.jpg,,,,0,
21744,Mətbəx Seti 008-54 ,T21744,031638,21,21,21,0,TL,7,,Mətbəxlər,253,Supertoys > Kataloq > Oyuncaqlar > Mətbəx və məişət >,,metbex-seti-008-54,https://www.supertoys.az/metbex-seti-008-54-mtbxlr-26637-21-O.jpg,,,,0,
21743,Avtomat Fast BIG529 ,T21743,033127,20,20,20,0,TL,4,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-fast-big529,https://www.supertoys.az/avtomat-fast-big529-avtomat-26636-21-O.jpg,,,,0,
21742,Dəmir Maşın Taxi (353-42) ,T21742,036934,25,25,25,0,TL,4,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-taxi-353-42,https://www.supertoys.az/demir-masin-taxi-353-42-dmir-masinlar-26634-21-O.jpg,,,,0,
21741,Dəmir Maşın T1 (353-41) ,T21741,036931,16,16,16,0,TL,12,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-t1-353-41,https://www.supertoys.az/demir-masin-t1-353-41-dmir-masinlar-26633-21-O.jpg,,,,0,
21740,Dəmir Maşın (353-27) ,T21740,036930,19,19,19,0,TL,14,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-353-27,https://www.supertoys.az/demir-masin-353-27-dmir-masinlar-26632-21-O.jpg,,,,0,
21736,Pultlu Gəmi H112 ,T21736,028912,70,70,70,0,TL,6,,Gəmilər,239,Supertoys > Kataloq > Oyuncaqlar > Gəmilər və Təyyarələr >,,pultlu-gemi-h112,https://www.supertoys.az/pultlu-gemi-h112-gmilr-26624-21-O.jpg,,,,0,
21734,Teleskop (295-3),T21734,027496,53,55,53,0,TL,2,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,teleskop-295-3,https://www.supertoys.az/teleskop-295-3-digr-pes-oyuncaqlari-26621-21-O.jpg,,,,0,
21726,Dəmir Maşın 304-14,T21726,023002,35,35,35,0,TL,8,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-304-14,https://www.supertoys.az/demir-masin-304-14-dmir-masinlar-26610-21-O.jpg,,,,0,
21724,Dəmir Maşn 304-15,T21724,022361,35,35,35,0,TL,9,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masn-304-15,https://www.supertoys.az/demir-masn-304-15-dmir-masinlar-26606-21-O.jpg,,,,0,
21723,Avtomat (49-464),T21723,020711,25,32,25,0,TL,0,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-49-464,https://www.supertoys.az/avtomat-49-464-avtomat-26605-21-O.jpg,,,,0,
21721,Robot It 1901 ,T21721,017966,80,80,80,0,TL,14,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-it-1901,https://www.supertoys.az/robot-it-1901-robotlar-26601-21-O.jpg,,,,0,
21720,Pultlu Maşın BMW (284-24) ,T21720,017258,35,45,35,0,TL,22,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,pultlu-masin-bmw-284-24,https://www.supertoys.az/pultlu-masin-bmw-284-24-pultlu-masinlar-26600-21-O.jpg,,,,0,
21719,Barbie GML76 ORG,T21719,017215,79,79,79,0,TL,18,,Orijinal Barbie,237,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,barbie-gml76-org,https://www.supertoys.az/barbie-gml76-org-orijinal-barbie-26599-21-O.jpg,,,,0,
21718,Dəmir Maşın 210-1,T21718,033672,27,27,27,0,TL,17,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-210-1,https://www.supertoys.az/demir-masin-210-1-dmir-masinlar-26598-21-O.jpg,,,,0,
21717,Robot 393-50,T21717,016445,59,77,59,0,TL,6,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-393-50,https://www.supertoys.az/robot-393-50-robotlar-26597-21-O.jpg,,,,0,
21716,Mikroskop (392-2/195-9),T21716,016276,35,35,35,0,TL,11,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,mikroskop-392-2/195-9,https://www.supertoys.az/mikroskop-392-2195-9-digr-pes-oyuncaqlari-26596-21-O.jpg,,,,0,
21715,Kukla Sofia 66001,T21715,034851,39,45,39,0,TL,16,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001-174349163121715,https://www.supertoys.az/kukla-sofia-66001-174349163121715-barbie-dolls-26595-21-O.jpg,,,,0,
21714,UK.Həkim Dəsti 4319,T21714,011651,31,32,31,0,TL,59,,Həkim dəstləri,261,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,ukhekim-desti-4319,https://www.supertoys.az/ukhekim-desti-4319-hkim-dstlri-26591-21-O.jpg,,,,0,
21712,Qatar 19039-1,T21712,010900,55,75,55,0,TL,31,,Qatarlar,248,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,qatar-19039-1,https://www.supertoys.az/qatar-19039-1-qatarlar-26588-21-O.jpg,,,,0,
21711,Dəmir Maşın Mclaren (204-13),T21711,034359,29,39,29,0,TL,0,,Dekorativ,208,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-masin-mclaren-204-13,https://www.supertoys.az/demir-masin-mclaren-204-13-dekorativ-26587-21-O.jpg,,,,0,
21709,Robot 99888-6/135-10,T21709,007510,53,53,53,0,TL,71,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-99888-6/135-10,https://www.supertoys.az/robot-99888-6135-10-robotlar-26590-21-O.jpg,,,,0,
21708,Robot Pultlu 159-12,T21708,033648,45,45,45,0,TL,52,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-pultlu-159-12,https://www.supertoys.az/robot-pultlu-159-12-robotlar-26585-21-O.jpg,,,,0,
21705,Transformers Maşınn Pultlu (282-4) ,T21705,033909,38,38,38,0,TL,46,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,transformers-masinn-pultlu-282-4,https://www.supertoys.az/transformers-masinn-pultlu-282-4-pultlu-masinlar-26583-21-O.jpg,,,,0,
21704,Maşın Pultlu 135-17,T21704,031572,36,36,36,0,TL,1,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pult-135-17,https://www.supertoys.az/masin-pult-135-17-pultlu-masinlar-26580-21-O.jpg,,,,0,
21703,Qatar (148-3),T21703,001108,12,12,12,0,TL,152,,Qatarlar,248,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,qatar-148-3,https://www.supertoys.az/qatar-148-3-qatarlar-26579-21-O.jpg,,,,0,
21702,Robot (159-17),T21702,000524,25,25,25,0,TL,54,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-159-17,https://www.supertoys.az/robot-159-17-robotlar-26578-21-O.jpg,,,,0,
21701,Kamaz 9746,T21701,034585,35,35,35,0,TL,9,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,kamaz-9746,https://www.supertoys.az/kamaz-9746-sad-masinlar-26577-21-O.jpg,,,,0,
21700,Kukla Sofia 66001PET,T21700,034850,35,39,35,0,TL,47,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001pet,https://www.supertoys.az/kukla-sofia-66001pet-barbie-dolls-26576-21-O.jpg,,,,0,
21699,Orbital Maşın 141-17,T21699,031436,35,35,35,0,TL,1,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,orbital-masin-141-17,https://www.supertoys.az/orbital-masin-141-17-yaris-halqalari-26575-21-O.jpg,,,,0,
21698,Rastar Huracan (284-22) 98800,T21698,033899,35,45,35,0,TL,12,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,rastar-huracan-284-22-98800,https://www.supertoys.az/rastar-huracan-284-22-98800-pultlu-masinlar-26574-21-O.jpg,,,,0,
21697,Robot (606-2),T21697,036912,29,29,29,0,TL,25,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-606-2,https://www.supertoys.az/robot-606-2-robotlar-26573-21-O.jpg,,,,0,
21696,Musiqili və İşıqlı Aslan (353-37) ,T21696,036911,15,15,15,0,TL,22,,Səsli-İşıqlı Oyuncaqlar,301,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,musiqili-ve-isiqli-aslan-353-37,https://www.supertoys.az/musiqili-ve-isiqli-aslan-353-37-ssli-isiqli-oyuncaqlar-26572-21-O.jpg,,,,0,
21695,Rastar Porsche 911 (284-21) ,T21695,033897,35,45,35,0,TL,4,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,rastar-porsche-911-284-21,https://www.supertoys.az/rastar-porsche-911-284-21-pultlu-masinlar-26571-21-O.jpg,,,,0,
21694,Robot (420-2),T21694,036908,19,19,19,0,TL,2,,Robotlar,275,Supertoys > Kataloq > Oyuncaqlar > İnteraktiv oyuncaqlar >,,robot-420-2,https://www.supertoys.az/robot-420-2-robotlar-26570-21-O.jpg,,,,0,
21693,Rastar Jeep (284-18),T21693,033898,35,45,35,0,TL,17,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,rastar-jeep-284-18,https://www.supertoys.az/rastar-jeep-284-18-pultlu-masinlar-26569-21-O.jpg,,,,0,
21692,Rastar Hummer (284-20) ,T21692,033901,35,45,35,0,TL,42,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,rastar-hummer-284-20,https://www.supertoys.az/rastar-hummer-284-20-pultlu-masinlar-26568-21-O.jpg,,,,0,
21690,Qab Yuyan 1202-1,T21690,032788,33,33,33,0,TL,64,,Mətbəx oyuncaqları,252,Supertoys > Kataloq > Oyuncaqlar > Mətbəx və məişət >,,qab-yuyan-1202-1,https://www.supertoys.az/qab-yuyan-1202-1-mtbx-oyuncaqlari-26566-21-O.jpg,,,,0,
21689,Kamaz 95923,T21689,030702,32,32,32,0,TL,12,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,kamaz-95923,https://www.supertoys.az/kamaz-95923-sad-masinlar-26565-21-O.jpg,,,,0,
21688,Su Avtomatı 8005,T21688,030443,32,32,32,0,TL,19,,Elektrikli su atan,267,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,su-avtomati-8005,https://www.supertoys.az/su-avtomati-8005-elektrikli-su-atan-26564-21-O.jpg,,,,0,
21687,Lego Maşın (147-55),T21687,036884,45,45,45,0,TL,0,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-55,https://www.supertoys.az/lego-masin-147-55-legolar-26563-21-O.jpg,,,,0,
21686,Lego Maşın (147-60),T21686,036883,45,45,45,0,TL,3,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-60,https://www.supertoys.az/lego-masin-147-60-legolar-26562-21-O.jpg,,,,0,
21685,Lego Maşın (147-59),T21685,036882,45,45,45,0,TL,12,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-59,https://www.supertoys.az/lego-masin-147-59-legolar-26561-21-O.jpg,,,,0,
21684,Lego Maşın (147-57),T21684,036881,45,45,45,0,TL,2,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-57,https://www.supertoys.az/lego-masin-147-57-legolar-26560-21-O.jpg,,,,0,
21683,Lego Maşın (147-58),T21683,036858,45,45,45,0,TL,1,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-58,https://www.supertoys.az/lego-masin-147-58-legolar-26559-21-O.jpg,,,,0,
21682,Lego City (147-28),T21682,036857,16,16,16,0,TL,4,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-city-147-28,https://www.supertoys.az/lego-city-147-28-legolar-26558-21-O.jpg,,,,0,
21681,Lego Maşın (147-56),T21681,036855,45,45,45,0,TL,0,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-56,https://www.supertoys.az/lego-masin-147-56-legolar-26557-21-O.jpg,,,,0,
21680,Lego Helikopter (147-46),T21680,036853,39,39,39,0,TL,6,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-helikopter-147-46,https://www.supertoys.az/lego-helikopter-147-46-legolar-26556-21-O.jpg,,,,0,
21679,Lego Maşın (147-54),T21679,036852,45,45,45,0,TL,2,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-pult-ff10027-147-54,https://www.supertoys.az/lego-masin-pult-ff10027-147-54-legolar-26555-21-O.jpg,,,,0,
21678,Lego City (147-48),T21678,036851,39,39,39,0,TL,10,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-city-147-48,https://www.supertoys.az/lego-city-147-48-legolar-26554-21-O.jpg,,,,0,
21677,Lego City (147-42),T21677,036850,35,35,35,0,TL,8,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-city-147-42,https://www.supertoys.az/lego-city-147-42-legolar-26553-21-O.jpg,,,,0,
21676,Lego Maşın (147-41),T21676,036849,29,29,29,0,TL,3,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-41,https://www.supertoys.az/lego-masin-147-41-legolar-26552-21-O.jpg,,,,0,
21675,Lego Maşın (147-37),T21675,036848,29,29,29,0,TL,0,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-37,https://www.supertoys.az/lego-masin-147-37-legolar-26551-21-O.jpg,,,,0,
21674,Lego Gül (147-49),T21674,036847,35,35,35,0,TL,24,,Gül Legoları,385,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-gul-147-49,https://www.supertoys.az/lego-gul-147-49-gul-legolari-26549-21-O.jpg,,,,0,
21673,Hot Wheels 304-1045,T21673,033491,31,31,31,0,TL,5,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-304-1045,https://www.supertoys.az/hot-wheels-304-1045-yaris-halqalari-26550-21-O.jpg,,,,0,
21672,Lego Maşın (147-40),T21672,036845,29,29,29,0,TL,19,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-masin-147-40,https://www.supertoys.az/lego-masin-147-40-legolar-26548-21-O.jpg,,,,0,
21671,Maşın Fiqur 96647,T21671,030703,30,30,30,0,TL,2,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-fiqur-96647,https://www.supertoys.az/masin-fiqur-96647-sad-masinlar-26547-21-O.jpg,,,,0,
21670,Lego Fire Truck (147-33),T21670,036844,16,19,16,0,TL,3,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-fire-truck-52024-147-33,https://www.supertoys.az/lego-fire-truck-52024-147-33-legolar-26546-21-O.jpg,,,,0,
21668,Kukla Sofia 66001M,T21668,034855,29,39,29,0,TL,12,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-sofia-66001m,https://www.supertoys.az/kukla-sofia-66001m-barbie-dolls-26544-21-O.jpg,,,,0,
21667,Dəmir Polis Maşını (190-6) 1/22,T21667,034396,29,29,29,0,TL,3,,Dəmir maşınlar,245,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,demir-polis-masini-190-6-1/22,https://www.supertoys.az/demir-polis-masini-190-6-122-dmir-masinlar-26543-21-O.jpg,,,,0,
21665,Hot Wheels 304-1049,T21665,033489,29,29,29,0,TL,62,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-304-1049,https://www.supertoys.az/hot-wheels-304-1049-yaris-halqalari-26541-21-O.jpg,,,,0,
21664,Maşın Pultlu 128-16,T21664,031654,29,29,29,0,TL,28,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-128-16,https://www.supertoys.az/masin-pultlu-128-16-pultlu-masinlar-26540-21-O.jpg,,,,0,
21663,Hot Wheels 304-1050,T21663,033490,26,29,26,0,TL,44,,Yarış halqaları,250,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,hot-wheels-304-1050,https://www.supertoys.az/hot-wheels-304-1050-yaris-halqalari-26539-21-O.jpg,,,,0,
